Date,$ * #,Invoice,Market Value,Image,Image name,Category,Item name,Brand,Status,Count,Unit price,Total Market Price,Original Price,eBay Price,Use For,Status,Expired date,Sold date,Reviews,Recommend,Comments,From,Link
"Wed, Nov 9, 2022",,,,,Screen Shot 2022-11-09 at 10.37.53 PM,Sports & Outdoors,32oz Vacuum Insulated Stainless Steel Water Bottle - All in Motion™,All in Motion™,Mint,1,$24.99,$24.99,,,Sofia,Own used,,,4.4,,,Target,https://www.target.com/p/32oz-vacuum-insulated-stainless-steel-water-bottle-youthful-lilac-all-in-motion-8482/-/A-83489364
"Wed, Nov 9, 2022",,,,,Screen Shot 2022-11-09 at 11.07.43 PM,Home,Ruched Faux Fur Bed Throw Ivory/Gray - Threshold™,Threshold™,Mint,1,$35.00,$35.00,,,Family,Own used,,,4.6,,,Target,https://www.target.com/p/ruched-faux-fur-bed-throw-ivory-gray-threshold-8482/-/A-85237716#lnk=sametab
"Wed, Nov 9, 2022",,,,,Screen Shot 2022-11-09 at 10.48.37 PM,Sports & Outdoors,Sun Squad 13.5qt Picnic Cooler,Sun Squad,Mint,1,$17.00,$17.00,,,Family,Own used,,,4.5,,"Sold out in target, similar link",eBay,https://www.ebay.com/itm/234698356773?chn=ps&_trkparms=ispr=1&amdata=enc:1HOn0LAyZRvGKd1K7ropalA5&norover=1&mkevt=1&mkrid=711-117182-37290-0&mkcid=2&mkscid=101&itemid=234698356773&targetid=1584571731043&device=c&mktype=&googleloc=9032294&poi=&campaignid=15275224983&mkgroupid=131097072938&rlsatarget=pla-1584571731043&abcId=9300697&merchantid=562963928&gclid=CjwKCAiAvK2bBhB8EiwAZUbP1EiCLpKzPKbytHVtb_i9bkoGGhE2QShbRq6Ol-GNRb7Gqr80WcFM7BoCGfwQAvD_BwE
"Wed, Nov 9, 2022",,,,,Screen Shot 2022-10-11 at 4.37.16 PM,Beauty,StriVectin Advanced Retinol Daily Repair Moisturizer NIA-114 SPF 30 1.7 fl oz,StriVectin,New,1,$99.00,$99.00,,,Sell,Waiting to sell,2024-04-01,,4.5,,Box is not opened but a little smashed,Amazon,https://www.amazon.com/StriVectin-Advanced-Retinol-Moisturizer-Spectrum/dp/B09QLVPJTB/ref=cm_cr_arp_d_product_top?ie=UTF8
"Wed, Nov 9, 2022",,,,,Screen Shot 2022-11-09 at 11.02.13 PM,"Clothing, Shoes",Sage Performance Athletic Sneaker All In Motion Bright Mint Shoe Kids' 4,All in Motion™,New,1,$29.99,$29.99,,,Sofia,Own used,,,,,"Sold out in target, similar link",eBay,https://www.ebay.com/itm/314149109172
"Wed, Nov 9, 2022",,,,,IMG_7944,Food,Favorite day light egg nog,,New,12,$3.00,$36.00,,,Family,Own used,2022-12-17,,,,,,
"Wed, Nov 9, 2022",,,,,Screen Shot 2022-11-09 at 11.22.37 PM,Furniture,Wooden Mirror with Ladder - Threshold™,Threshold™,Open Box,1,$80.00,$80.00,,,Home,Own used,,,,,,Target,https://www.target.com/p/wooden-mirror-with-ladder-threshold/-/A-81078547?preselect=51472686#lnk=sametab
"Wed, Nov 9, 2022",,,,,Screen Shot 2022-11-09 at 11.23.23 PM,Home,"Cothey RGB Light Bar, LED Gaming Lights with Tripod, Remote Control Stepless Dimmable 358 Color Changing Mood Ambient Lighting, Memory Function Decorative Desk Lamp for Room Accessories, PC, TV, Party",Coyeth,New,1,$19.99,$19.99,,,Home,Own used,,,,,,Amazon,https://www.amazon.com/Wireless-Stepless-Dimmable-Changing-Decoration/dp/B09C26TG2G/ref=pd_ybh_a_sccl_9/142-5586026-9999250?pd_rd_w=gKnjP&content-id=amzn1.sym.67f8cf21-ade4-4299-b433-69e404eeecf1&pf_rd_p=67f8cf21-ade4-4299-b433-69e404eeecf1&pf_rd_r=BR1D3BRPV0YFDM8GD1RJ&pd_rd_wg=cSWEL&pd_rd_r=a7eaf29f-7617-438f-b34e-8381750377e5&pd_rd_i=B09C26TG2G&psc=1
,,,,,,,,,,,,0,,,,,,,,,,,
"Thu, Nov 10, 2022",2*4,$8.66,$85.98,,IMG_2062,,,,,,,0,,,,,,,,,,,
"Thu, Nov 10, 2022",,,,,Screen Shot 2022-11-10 at 4.32.01 PM,"Clothing, Shoes",Adult Disney The Nightmare Before Christmas Jack Skellington Halloween Costume Tutu Dress with Accessories (Size: M 8-10),The Nightmare Before Christmas,Mint,1,$35.00,$35.00,,,Sofia,Waiting to sell,,,,,Missing necklace and gloves,Target,https://www.target.com/p/adult-disney-the-nightmare-before-christmas-jack-skellington-halloween-costume-tutu-dress-with-accessories/-/A-85636707
"Thu, Nov 10, 2022",,,,,Screen Shot 2022-11-10 at 4.39.40 PM,"Clothing, Shoes",Kids' Harry Potter Hermione Granger Classic Halloween Costume Dress with Attached Robe (size: L),Warner Bros.,Mint,1,$25.00,$25.00,,,Sofia,Waiting to sell,,,,,,Target,https://www.target.com/p/kids-harry-potter-hermione-granger-classic-halloween-costume-dress-with-attached-robe/-/A-84983608
"Thu, Nov 10, 2022",,,,,Screen Shot 2022-11-10 at 4.43.40 PM,"Clothing, Shoes",Boys' Stretch Pull-On Jogger Fit Pants - Cat & Jack™,Boys' Stretch Pull-On Jogger Fit Pants - Cat & Jack™,New,1,$14.99,$14.99,,,Adam,Own used,,,,,,Target,https://www.target.com/p/boys-stretch-pull-on-jogger-fit-pants-cat-jack/-/A-54555133?preselect=54500835#lnk=sametab
"Thu, Nov 10, 2022",,,,,Screen Shot 2022-11-10 at 5.02.44 PM,Beauty,"L'Oreal Paris Superior Preference Permanent Hair Color - 6.5 fl oz ( Color
4 Dark Brown)",L'Oreal Paris,Open Box,1,$10.99,$10.99,,,Liping,Own used,,,,,Bottle 1 is almost gone :(,Target,https://www.target.com/p/l-oreal-paris-superior-preference-permanent-hair-color-6-5-fl-oz/-/A-14331636
,,,,,,,,,,,,0,,,,,,,,,,,
"Fri, Nov 11, 2022",1*12,$12.99,$302.20,,IMG_2066,,,,,,,0,,,,,,,,,,,
"Fri, Nov 11, 2022",,,,,Screen Shot 2022-11-11 at 4.50.42 PM,"Clothing, Shoes",Kids' Super Mario Yoshi Inflatable Riding Halloween Costume One Size,Disguise,Open Box,1,$29.75,$29.75,$35.00,,Kids,Waiting to sell,,,2.5,,"It works, but Yoshi’s eye has a little hole. People complain the fun i",Target,https://www.target.com/p/kids-39-super-mario-yoshi-inflatable-riding-halloween-costume-one-size/-/A-79309079
"Fri, Nov 11, 2022",,,,,Screen Shot 2022-11-11 at 5.01.25 PM,"Clothing, Shoes",Boys' Quick Dry Pull-On Shorts - Cat & Jack™,Cat & Jack™,New,1,$12.75,$12.75,$15.00,,Adam,Own used,,,4.5,,,Target,https://www.target.com/p/boys-39-quick-dry-pull-on-shorts-cat-38-jack-8482-heather-gray-l-husky/-/A-83756217
"Fri, Nov 11, 2022",,,,,Screen Shot 2022-11-11 at 5.03.11 PM,Home,"36"" Posable Skeleton Halloween Decorative Mannequin - Hyde & EEK! Boutique™",Hyde & EEK! Boutique™,Open Box,1,$17.00,$17.00,$20.00,,Home,Own used,,,4.7,,Body and head separate,Target,https://www.target.com/p/36-34-posable-skeleton-halloween-decorative-mannequin-hyde-38-eek-boutique-8482/-/A-81063372
"Fri, Nov 11, 2022",,,,,Screen Shot 2022-11-11 at 5.05.58 PM,Electronics,Apple iPhone 13 Leather Case with MagSafe,Apple,Mint,1,$59.99,$59.99,,$29.99,Sell,Waiting to sell,,,4.2,,Good condition,Target,https://www.target.com/p/apple-iphone-13-leather-case-with-magsafe-midnight/-/A-54566989
"Fri, Nov 11, 2022",,,,,Screen Shot 2022-11-11 at 5.31.23 PM,"Clothing, Shoes",Women's Lunea Lace-Up Sneakers - Universal Thread™,Universal Thread™,New,1,$14.99,$14.99,,$15.00,Liping,Own used,,,4.2,,,Target,https://www.target.com/p/women-39-s-lunea-lace-up-sneakers-universal-thread-8482-black-8/-/A-76726877
"Fri, Nov 11, 2022",,,,,Screen Shot 2022-11-11 at 5.34.35 PM,Home,Personal Storage Pods - Polder,Polder,Open Box,1,$19.99,$19.99,,,Family,Own used,,,5,,,Target,https://www.target.com/p/personal-storage-pods-polder/-/A-82547284
"Fri, Nov 11, 2022",,,,,Screen Shot 2022-11-11 at 5.35.00 PM,"Clothing, Shoes",Girls' Pokémon Eevee Cosplay Dress - Brown,Pokemon,Open Box,1,$24.00,$24.00,,,Sofia,Waiting to sell,,,4.2,,"Little dirty on cloth, and ear drop down",Target,https://www.target.com/p/girls-39-pok-233-mon-eevee-cosplay-dress-brown-l/-/A-86023147
"Fri, Nov 11, 2022",,,,,Screen Shot 2022-11-11 at 5.42.56 PM,Health,"Skin Discipline Acne Vitamin Supplement by ZitSticka, 30 Natural Caps",ZitSticka,New,1,$39.60,$39.60,,$25.00,Sell,Waiting to sell,11/31/2022,,4.1,,,Amazon,https://www.amazon.com/dp/B085XSS98B/ref=cm_sw_r_api_i_NZ3BZ84VXXDT59NS7ABV_0
"Fri, Nov 11, 2022",,,,,Screen Shot 2022-11-11 at 5.43.08 PM,Toys,"Playz Target Strike Shooting Game Toy for Kids Ages 8-12 - DIY Gadget Gear STEM Science Kit with Rotating Bullseye, Pistol Toy Gun with Practice Target Kids for Boys, Girls, & Teens",Playz,Open Box,1,$29.45,$29.45,,$29.54,Kids,Waiting to sell,,,4.4,,,Amazon,https://www.amazon.com/dp/B091G44FG4/ref=cm_sw_r_api_i_B1AR8R8R8F8HXHYVQ5C5_0
"Fri, Nov 11, 2022",,,,,Screen Shot 2022-11-11 at 5.46.41 PM,"Clothing, Shoes",Girls' Stacy Slip-On Ballet Flats - Cat & Jack™,Cat & Jack™,Mint,1,$9.99,$9.99,,,Sofia,Own used,,,4.2,,,Target,https://www.target.com/p/girls-stacy-slip-on-ballet-flats-cat-jack-153/-/A-52945927?preselect=78855610#lnk=sametab
"Fri, Nov 11, 2022",,,,,Screen Shot 2022-11-11 at 5.52.22 PM,"Clothing, Shoes",Girls' Destructed Jean Shorts - Cat & Jack™ Dark Blue,Cat & Jack™,New,1,$15.00,$15.00,,$13.00,Sofia,Waiting to sell,,,4.7,,,Target,https://www.target.com/p/girls-39-destructed-jean-shorts-cat-38-jack-8482-dark-blue-xl/-/A-83759255
"Fri, Nov 11, 2022",,,,,Screen Shot 2022-11-11 at 6.26.48 PM,Toys,"Minecraft Plush 8"" Basic Plush Character, Officially Licensed Soft Cuddly Collectible Set (Panda)",Minecraft,Open Box,1,$29.69,$29.69,$33.99,$24.00,Adam,Own used,,,4.7,,,Target,"https://www.amazon.com/Minecraft-Character-Officially-Licensed-Collectible/dp/B0BGVQWPVJ/ref=sr_1_4?crid=RJ4OY1G0ECED&keywords=Minecraft+Plush+Character+panda&qid=1668219380&s=toys-and-games&sprefix=minecraft+plush+character+panda,toys-and-games,179&sr=1-4"
,,,,,,,,,,,,0,,,,,,,,,,,
"Thu, Nov 17, 2022",2*5,$10.82,$106.41,,IMG_2071,,,,,,,0,,,,,,,,,,,
"Thu, Nov 17, 2022",,,,,Screen Shot 2022-11-17 at 3.39.00 PM,Kitchen & Dining,"Santoku Knife - STEINBRÜCKE Kitchen Knife 7 Inch Razor Sharp Chef Knife Forged From German Stainless Steel, Cooking Knife with Full Tang and Ergonomic Handle for Meat, Vegetables and Fruits",STEINBRÜCKE,New,1,$19.99,$19.99,$23.79,,Home,Own used,,,4.3,,,Amazon,https://www.amazon.com/dp/B0912M64K3/ref=cm_sw_r_api_i_FP7N0NQV2R4CKGTT3RG8_0
"Thu, Nov 17, 2022",,,,,Screen Shot 2022-11-17 at 3.49.44 PM,Kitchen & Dining,"Rarapop 3 Pack Clear Lazy Susan Organizer Turntable 10.6 Inch, Rotating Spice Rack Spinning Bins for Cabinets Kitchen, Countertop, Bathroom, Makeup, Pantry Organization and Storage",Rarapop,New,1,$14.99,$14.99,$18.99,,Home,Own used,,,4.8,,,Amazon,https://www.amazon.com/dp/B09SQB3RRL/ref=cm_sw_r_api_i_DB4T2P73N0YGVN9AC1GV_0?th=1
"Thu, Nov 17, 2022",,,,,Screen Shot 2022-11-17 at 3.53.25 PM,Food,"Kewpie Mayonaise, 17.64-Ounce Tubes (Pack of 2)",Kewpie,New,1,$11.44,$11.44,,,Family,Own used,2023-01-02,,4.7,,,Amazon,https://www.amazon.com/dp/B003NRLLLE/ref=cm_sw_r_api_i_86MQ34JH4JY7KAHK833A_0
"Thu, Nov 17, 2022",,,,,Screen Shot 2022-11-17 at 3.58.30 PM,Home,Small Brass Tray - Threshold™ designed with Studio McGee,Threshold™ designed with Studio McGee,New,1,$20.00,$20.00,,,Home,Own used,,,4.8,,,Target,https://www.target.com/p/small-brass-tray-threshold-8482-designed-with-studio-mcgee/-/A-84659247
"Thu, Nov 17, 2022",,,,,Screen Shot 2022-11-17 at 4.07.29 PM,Video Games,Watch Dogs: Legion - Xbox One/Series X,Microsoft,New,1,$39.99,$39.99,,$10.00,Flavio,Own used,,,3.9,,,Target,https://www.target.com/p/watch-dogs-legion-xbox-one-series-x/-/A-76620909#lnk=sametab
,,,,,,,,,,,,0,,,,,,,,,,,
"Fri, Nov 18, 2022",1*9,$9.74,$99.08,,IMG_2074,,,,,,,0,,,,,,,,,,,
"Fri, Nov 18, 2022",,,,,Screen Shot 2022-11-18 at 3.22.25 PM,Sports & Outdoors,Aerobie Superdisc,Aerobie,New,1,$15.19,$15.19,,$16.75,Gifts,Waiting to sell,,,5,,,Target,https://www.target.com/p/aerobie-superdisc-blue/-/A-84003314
"Fri, Nov 18, 2022",,,,,Screen Shot 2022-11-18 at 3.38.56 PM,Toys,Disney Doorables Multi Peek Series 7,Disney,New,1,$5.99,$5.99,$11.99,$8.89,Sell,Waiting to sell,,,,,,Target,https://www.target.com/p/disney-doorables-multi-peek-series-7/-/A-83621193
"Fri, Nov 18, 2022",,,,,Screen Shot 2022-11-18 at 3.39.14 PM,"Clothing, Shoes",Women's Jurassic Park Short Sleeve Graphic T Shirt Yellow Size Medium,,New,1,$9.57,$9.57,,,Sell,Waiting to sell,,,,,,eBay,https://www.ebay.com/itm/225195235263?chn=ps&mkevt=1&mkcid=28
"Fri, Nov 18, 2022",,,,,Screen Shot 2022-11-07 at 3.18.26 PM,Food,"S&B Chili Oil with Crunchy Garlic, 3.9 Ounce",S&B,New,2,$7.85,$15.70,,,Family,Own used,,,4.6,,,Amazon,https://www.amazon.com/Chili-Oil-Crunchy-Garlic-Ounce/dp/B00BF028XQ/ref=pd_ybh_a_sccl_23/142-5586026-9999250?pd_rd_w=pAR2Q&content-id=amzn1.sym.67f8cf21-ade4-4299-b433-69e404eeecf1&pf_rd_p=67f8cf21-ade4-4299-b433-69e404eeecf1&pf_rd_r=7YRHQBYK1CXH9SX7MVD3&pd_rd_wg=ItMO8&pd_rd_r=2a20950a-f01c-43e7-b2be-3ccbaad98317&pd_rd_i=B00BF028XQ&psc=1
"Fri, Nov 18, 2022",,,,,Screen Shot 2022-11-18 at 3.52.01 PM,Health,"Back Posture Corrector for Women Men - Back Lumbar Adjustable Support Shoulder Posture Support for Improve Posture Provide and Back Pain Relief - for Lower and Upper Back Pain XL(37""-42"")",,New,1,$18.99,$18.99,,,Kids,Own used,,,,,,Amazon,https://www.amazon.com/dp/B0B2NRRLBV/ref=cm_sw_r_api_i_SVQT4BH5ZY5VSJD3QDW4_0?th=1
"Fri, Nov 18, 2022",,,,,Screen Shot 2022-11-18 at 3.53.13 PM,"Clothing, Shoes",Disney Mickey and Friends Halloween Minnie Pumpkin Fill Ears T-Shirt (XL),Disney,New,1,$10.00,$10.00,,,Sofia,Own used,,,,,,Amazon,https://www.amazon.com/dp/B09GL9RTRR/ref=cm_sw_r_api_i_RJT4WW8G2NQ8Q5G26X2X_0
"Fri, Nov 18, 2022",,,,,Screen Shot 2022-11-18 at 3.58.42 PM,"Clothing, Shoes",Boys' Roblox Grid Short Sleeve Shirt - Gray,Roblox,New,1,$7.64,$7.64,$8.99,,Adam,Own used,,,,,,Target,https://www.target.com/p/boys-39-roblox-grid-short-sleeve-shirt-gray-l/-/A-86052815
"Fri, Nov 18, 2022",,,,,Screen Shot 2022-11-18 at 4.04.01 PM,"Clothing, Shoes",Women's Horseshoe Snake Print Belt - Universal Thread™ (L),Universal Thread,New,1,$16.00,$16.00,,,Liping,Own used,,,5,,,Target,https://www.target.com/p/women-39-s-horseshoe-snake-print-belt-universal-thread-8482-l/-/A-82531661
,,,,,,,,,,,,0,,,,,,,,,,,
"Sat, Nov 19, 2022",0.25*21,$5.68,$331.91,,IMG_2075,,,,,,,0,,,,,,,,,,,
"Sat, Nov 19, 2022",,,,,Screen Shot 2022-11-19 at 3.10.01 PM,"Clothing, Shoes",Kids’ Pearl Loafer Slipper & Riya Dinosaur Claw Slippers - Cat & Jack™,Cat & Jack™,Open Box,1,$20.00,$20.00,,,Kids,Own used,,,,,,Target,https://www.target.com/p/kids-39-riya-dinosaur-claw-slippers-cat-38-jack-8482-cream-s/-/A-85950165
"Sat, Nov 19, 2022",,,,,Screen Shot 2022-11-19 at 3.12.13 PM,"Clothing, Shoes",Women's Chunky Center Bar Belt - A New Day™ Apricot Orange,A New Day™,New,1,$16.00,$16.00,,,Sofia,Own used,,,,,,Target,https://www.target.com/p/women-39-s-chunky-center-bar-belt-a-new-day-8482-apricot-orange-s/-/A-82531698
"Sat, Nov 19, 2022",,,,,Screen Shot 2022-11-19 at 3.16.55 PM,Home,Plastic Bathroom Tray - Brightroom™,Brightroom™,New,1,$6.00,$6.00,,,Home,Own used,,,4.5,,With 2 white lids,Target,https://www.target.com/p/large-plastic-bathroom-tray-black-brightroom-8482/-/A-53177640
"Sat, Nov 19, 2022",,,,,Screen Shot 2022-11-19 at 3.18.48 PM,Health,Ddrops Booster Kids Vitamin D Liquid Drops 600 IU - 0.09 fl oz,Ddrops,New,1,$12.99,$12.99,,$13.00,Kids,Own used,2022-08-02,,4.4,,,Target,https://www.target.com/p/ddrops-booster-kids-vitamin-d-liquid-drops-600-iu-0-09-fl-oz/-/A-50883763
"Sat, Nov 19, 2022",,,,,Screen Shot 2022-11-19 at 3.18.48 PM,Health,Ddrops Booster Kids Vitamin D Liquid Drops 600 IU - 0.09 fl oz,Ddrops,New,1,$12.99,$12.99,,$13.00,Sell,Waiting to sell,2025-09-01,,4.4,,,Target,https://www.target.com/p/ddrops-booster-kids-vitamin-d-liquid-drops-600-iu-0-09-fl-oz/-/A-50883763
"Sat, Nov 19, 2022",,,,,Screen Shot 2022-11-19 at 3.27.20 PM,Home,"Drywall Repair Kit, Spackle Wall Repair Kit with Scraper, Wall Hole Filler, Wall Patch Repair Kit, Wall Mending Agent Quick and Easy Wall Repair Solution (1 Pack)",,New,1,$9.99,$9.99,,,Home,Own used,,,4.3,,,Target,https://www.amazon.com/dp/B09WMN7P2Y/ref=cm_sw_r_api_i_SPD8AM3MN4BSQFFMK53P_0?th=1
"Sat, Nov 19, 2022",,,,,Screen Shot 2022-11-19 at 3.35.10 PM,Health,"Align Probiotic Extra Strength, Probiotics for Women and Men, #1 Doctor Recommended Brand, 5X More Good Bacteria to Help Support a Healthy Digestive System, 21 Capsules",Align,Open Box,1,$25.94,$25.94,$29.99,$13.81,Adults,Own used,2022-12-02,,4.7,,,Amazon,https://www.amazon.com/dp/B0734TZKL8/ref=cm_sw_r_api_i_8THQ2F3212XKT42ASJRV_0
"Sat, Nov 19, 2022",,,,,Screen Shot 2022-11-19 at 3.49.51 PM,Health,VAZALORE® Aspirin 81mg for Adults | Low Dose Aspirin Heart Therapy | Liquid-Filled Capsules to Help Protect Stomach | Pain Relief | 30 Count,VAZALORE,New,1,$18.00,$18.00,$19.97,,Adults,Waiting to sell,2023-03-02,,4.6,,,Amazon,https://www.amazon.com/dp/B09C2PDY1X/ref=cm_sw_r_api_i_0VV9VJN2YQA9NFE66GEZ_0
"Sat, Nov 19, 2022",,,,,Screen Shot 2022-11-07 at 2.41.35 PM,Home,"Halloween Gnome Plush for Outside Ornaments, Handmade Doll with Pumpkin Long Leg, Swedish Tomte Elf Home Holiday Party Decorations, Thanksgiving Gifts, 28 Inch",WORLDECO,New,1,$16.99,$16.99,,,Sell,Waiting to sell,,,5,,,Amazon,https://www.amazon.com/dp/B0969XGHJZ/ref=cm_sw_r_api_i_C3Z41VSCGZEABQ4W7E9S_0
"Sat, Nov 19, 2022",,,,,Screen Shot 2022-10-28 at 6.05.39 PM,Home,"Halloween Plush Gnome with Light, Handmade Collectible Figurine Gnome, Swedish Tomte Christmas Home Decor Elf , Thanksgiving Doll Crafts, 15 Inch",,New,1,$10.99,$10.99,,,Sell,Waiting to sell,,,5,,,Amazon,https://www.amazon.com/dp/B0969Z3T3R/ref=cm_sw_r_api_i_8VY2NSYQ1T39D46FZQ4W_0?th=1
"Sat, Nov 19, 2022",,,,,Screen Shot 2022-11-19 at 3.49.23 PM,Video Games,Far Cry 6 PlayStation 4 Standard Edition with Free Upgrade to the Digital PS5 Version,Ubisoft,New,1,$20.76,$20.76,$59.99,$10.85,Sell,Waiting to sell,,,4.6,,,Amazon,https://www.amazon.com/dp/B08CKPR8TN/ref=cm_sw_r_api_i_30PQ2Y8QP6K9XVZH5ABE_0?th=1
"Sat, Nov 19, 2022",,,,,Screen Shot 2022-11-19 at 4.12.37 PM,Sports & Outdoors,LVIOE Oversized Polarized Sunglasses for Women Trendy Large Cat Eye UV Protection Shade LS1627,LVIOE,New,1,$21.85,$21.85,$23.99,,Gifts,Waiting to sell,,,4.4,,,Amazon,https://www.amazon.com/dp/B07B4RL4SF/ref=cm_sw_r_api_i_6P93V8WEA3M6285ZFCDE_0?th=1
"Sat, Nov 19, 2022",,,,,Screen Shot 2022-11-19 at 4.13.01 PM,Health,"Rainbow Light Women’s One Multivitamin Provides High Potency Immune Support with Vitamin C, D & Zinc, Non-GMO, Vegetarian – 150 Tablets (5 Month Supply)",Rainbow Light,New,1,$38.49,$38.49,$46.99,$29.99,Liping,Waiting to sell,2024-01-31,,4.7,Amazon’s Choice,,Amazon,https://www.amazon.com/dp/B0009KNLV6/ref=cm_sw_r_api_i_44HCB4EY5K229P8BZYYG_0
"Sat, Nov 19, 2022",,,,,Screen Shot 2022-11-19 at 4.13.36 PM,Beauty,"KIMUSE Eyebrow Pen, Eyebrow Pencil Microblading Pen, Long Lasting, Waterproof and Smudge-proof, Eyebrow Makeup, DarkBrown",KIMUSE,New,1,$9.99,$9.99,,,Liping,Waiting to sell,,,3.6,,,Amazon,https://www.amazon.com/dp/B09TPC27C7/ref=cm_sw_r_api_i_2Z0XTKPN9JH8Y6HSJHN1_0
"Sat, Nov 19, 2022",,,,,Screen Shot 2022-11-19 at 4.14.10 PM,Food,"Stumptown Coffee Roasters, Medium Roast Organic Whole Bean Coffee - Holler Mountain 12 Ounce Bag with Flavor Notes of Citrus Zest, Caramel and Hazelnut",STUMPTOWN COFFEE ROASTERS,New,1,$15.99,$15.99,,,Flavio,Own used,2022-11-07,,4.3,Amazon’s Choice,,Amazon,https://www.amazon.com/dp/B008J4Z3C4/ref=cm_sw_r_api_i_DX02N1RW3Q2XD98P7D6Q_0
"Sat, Nov 19, 2022",,,,,Screen Shot 2022-11-19 at 4.16.18 PM,Personal Care,"INNERNEED Food-Grade Silicone Body Scrubber Soft Shower Cleansing Brush Bath Exfoliating Skin Massage Tool, for Sensitive and All Kinds of Skin (Gray)",,New,1,$6.99,$6.99,,,Family,Own used,,,4.2,,,Amazon,https://www.amazon.com/dp/B092PSWX95/ref=cm_sw_r_api_i_B59A22H1CSBV03JKGMAR_1
"Sat, Nov 19, 2022",,,,,Screen Shot 2022-11-19 at 4.18.14 PM,Sports & Outdoors,Polarized Clip On Sunglasses UV400 Anti-glare Lenses Clipped on Prescription Glasses Laser Edge Design Unisex,,Mint,1,$15.99,$15.99,,,Flavio,Own used,,,3.5,,,Amazon,https://www.amazon.com/dp/B09VGDJ1PC/ref=cm_sw_r_api_i_B4A16HNAQWMGCQHNPVS2_0?th=1
"Sat, Nov 19, 2022",,,,,Screen Shot 2022-11-19 at 4.33.12 PM,Home,"GE Refresh LED Light Bulbs, 5.5 Watt (40 Watt Equivalent) Daylight HD Light, Standard Bulb Shape, Medium Base, Dimmable (2 Pack)",GE,New,1,$10.99,$10.99,,,Home,Own used,,,4.7,,,Amazon,https://www.amazon.com/GE-Refresh-Equivalent-Daylight-Dimmable/dp/B07JK5921C/ref=asc_df_B07JK5921C/?tag=hyprod-20&linkCode=df0&hvadid=325846055916&hvpos=&hvnetw=g&hvrand=1956494360421956868&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=9032294&hvtargid=pla-636926115299&th=1
"Sat, Nov 19, 2022",,,,,Screen Shot 2022-11-19 at 4.37.27 PM,Food,"Blue Diamond Almonds Wasabi & Soy Sauce Flavored Snack Nuts, 16 Oz Resealable Bag (Pack of 1)",Blue Diamond Almonds,New,1,$7.98,$7.98,,,Family,Own used,2022-11-07,,4.7,,,Amazon,https://www.amazon.com/Blue-Diamond-Almonds-Wasabi-Sauce/dp/B009SE5LBW/ref=pd_ybh_a_sccl_17/142-5586026-9999250?pd_rd_w=OQ4Lv&content-id=amzn1.sym.67f8cf21-ade4-4299-b433-69e404eeecf1&pf_rd_p=67f8cf21-ade4-4299-b433-69e404eeecf1&pf_rd_r=JXHMV7K4DFQVRHTFPES9&pd_rd_wg=YOT5a&pd_rd_r=825bef95-5266-4487-a9ba-ac21757a7c1a&pd_rd_i=B009SE5LBW&psc=1
"Sat, Nov 19, 2022",,,,,Screen Shot 2022-11-19 at 4.50.29 PM,"Clothing, Shoes",Boys' Solid Swim Trunks art class Blue Size XL,art class™,New,1,$13.00,$13.00,,$9.99,Adam,Waiting to sell,,,3.5,,,Target,https://www.target.com/p/boys-solid-swim-trunks-art-class/-/A-84114238?preselect=83887742#lnk=sametab
"Sat, Nov 19, 2022",,,,,Screen Shot 2022-11-19 at 4.51.07 PM,Toys,"HOWAF 4 Pcs Halloween Decorations Balloon Box with 4 LED Light Strings, 24 Cute Halloween Balloons, Scary Bats Ghost Pumpkin DIY Sign, Halloween Eve Party Photo Prop Decorations, Transparent Box",,New,1,$19.99,$19.99,$23.99,,Home,Waiting to sell,,,5,,,Amazon,https://www.amazon.com/HOWAF-Halloween-Decorations-Balloons-Transparent/dp/B097GHVFHT/ref=pd_ybh_a_sccl_20/142-5586026-9999250?pd_rd_w=fTdsh&content-id=amzn1.sym.67f8cf21-ade4-4299-b433-69e404eeecf1&pf_rd_p=67f8cf21-ade4-4299-b433-69e404eeecf1&pf_rd_r=XZDN941G1M4YFYZDQWYM&pd_rd_wg=UGJeT&pd_rd_r=3c9b946b-e199-4918-aa10-9dab46e9dc93&pd_rd_i=B097GHVFHT&psc=1
,,,,,,,,,,,,0,,,,,,,,,,,
"Tue, Nov 29, 2022",6*8,$51.96,$453.88,,IMG_2098,,,,,,,0,,,,,,,,,,,
"Tue, Nov 29, 2022",,,,,Screen Shot 2022-11-29 at 3.57.41 PM,Home,DreamFit Bamboo Rayon Blend Sheet Set King - Ecru,DreamFit,Open Box,1,$199.99,$199.99,,$209.99,Sell,Waiting to sell,,,4.1,,,Amazon,https://www.amazon.com/DreamFit-Bamboo-Rayon-Blend-Sheet/dp/B0040NCFM4/ref=asc_df_B0040NCFM4?tag=bingshoppinga-20&linkCode=df0&hvadid=80745437134311&hvnetw=o&hvqmt=e&hvbmt=be&hvdev=c&hvlocint=&hvlocphy=&hvtargid=pla-4584345015631100&psc=1
